CANDIDATO_CODIGO,CANDIDATO_NOMBRE,OP_CODIGO,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,CIRCUNSCRIPCION_CODIGO,CICUNSCRIPCION_NOMBRE,CIRCUNSCRIPCION,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,JUNTA_SEXO,SUFRAGANTES,BLANCOS,NULOS,VOTOS
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,0.0,0.0,,3220.0,ROSA FLORIDA,F,188.0,7.0,1.0,71.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,0.0,0.0,,3220.0,ROSA FLORIDA,M,190.0,12.0,3.0,57.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,0.0,0.0,,3690.0,SANTA BARBARA,F,272.0,18.0,9.0,84.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,0.0,0.0,,3690.0,SANTA BARBARA,M,335.0,43.0,8.0,81.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,0.0,0.0,,5525.0,LA BONITA,F,305.0,8.0,6.0,102.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,0.0,0.0,,5525.0,LA BONITA,M,319.0,8.0,9.0,95.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,2720.0,PALMA ROJA,F,1141.0,190.0,92.0,283.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,2720.0,PALMA ROJA,M,1332.0,186.0,88.0,348.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,3005.0,PUERTO BOLIVAR,F,34.0,1.0,0.0,12.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,3005.0,PUERTO BOLIVAR,M,39.0,4.0,1.0,13.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,3020.0,PUERTO RODRIGUEZ,F,73.0,12.0,7.0,7.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,3020.0,PUERTO RODRIGUEZ,M,78.0,11.0,13.0,6.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,3705.0,SANTA ELENA,F,309.0,47.0,26.0,84.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,3705.0,SANTA ELENA,M,397.0,69.0,17.0,106.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,6500.0,EL CARMEN DE PUTUMAYO,F,986.0,147.0,52.0,205.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,650.0,PUTUMAYO,0.0,0.0,,6500.0,EL CARMEN DE PUTUMAYO,M,1148.0,162.0,59.0,241.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,600.0,SAN PEDRO DE LOS COFANES,F,1077.0,99.0,142.0,427.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,600.0,SAN PEDRO DE LOS COFANES,M,1158.0,133.0,132.0,459.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,780.0,SIETE DE JULIO,F,1351.0,111.0,160.0,422.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,780.0,SIETE DE JULIO,M,1554.0,148.0,143.0,513.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,2175.0,LIMONCOCHA,F,1363.0,186.0,95.0,299.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,2175.0,LIMONCOCHA,M,1350.0,126.0,91.0,333.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,2765.0,PANACOCHA,F,229.0,33.0,23.0,44.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,2765.0,PANACOCHA,M,257.0,46.0,21.0,68.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,3645.0,SAN ROQUE,F,990.0,169.0,64.0,324.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,3645.0,SAN ROQUE,M,1200.0,213.0,76.0,400.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,6140.0,SHUSHUFINDI CENTRAL,F,9652.0,843.0,801.0,3626.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,720.0,SHUSHUFINDI,0.0,0.0,,6140.0,SHUSHUFINDI CENTRAL,M,11122.0,1087.0,871.0,4103.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,1095.0,SEVILLA,F,954.0,69.0,50.0,441.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,1095.0,SEVILLA,M,930.0,76.0,81.0,409.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,3750.0,SANTA ROSA DE SUCUMBIOS,F,275.0,22.0,8.0,79.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,3750.0,SANTA ROSA DE SUCUMBIOS,M,306.0,17.0,8.0,114.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,6325.0,EL DORADO DE CASCALES,F,1808.0,67.0,144.0,639.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,6325.0,EL DORADO DE CASCALES,M,1912.0,113.0,130.0,672.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,9997.0,NUEVA TRONCAL,F,612.0,51.0,57.0,145.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,745.0,CASCALES,0.0,0.0,,9997.0,NUEVA TRONCAL,M,683.0,58.0,35.0,185.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,230.0,EL REVENTADOR,F,421.0,25.0,24.0,154.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,230.0,EL REVENTADOR,M,510.0,37.0,36.0,160.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,1090.0,GONZALO PIZARRO,F,1175.0,84.0,70.0,420.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,1090.0,GONZALO PIZARRO,M,1259.0,83.0,83.0,398.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,3615.0,PUERTO LIBRE,F,390.0,26.0,16.0,163.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,3615.0,PUERTO LIBRE,M,441.0,51.0,24.0,138.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,6300.0,LUMBAQUI,F,1332.0,59.0,75.0,437.0
6930.0,AMADO CHAVEZ,37.0,2.0,PREFECTO Y VICEPREFECTO,21.0,SUCUMBÍOS,865.0,GONZALO PIZARRO,0.0,0.0,,6300.0,LUMBAQUI,M,1414.0,95.0,89.0,434.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,190.0,CHAMBO,0.0,0.0,,5475.0,CHAMBO,F,5143.0,512.0,461.0,110.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,190.0,CHAMBO,0.0,0.0,,5475.0,CHAMBO,M,4624.0,344.0,375.0,91.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,5590.0,LIZARZABURU,F,21396.0,867.0,3136.0,1539.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,5590.0,LIZARZABURU,M,18693.0,717.0,2764.0,1129.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,5630.0,MALDONADO,F,14270.0,680.0,2178.0,871.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,5630.0,MALDONADO,M,12220.0,553.0,1788.0,671.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,6220.0,VELASCO,F,14893.0,682.0,2346.0,1102.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,6220.0,VELASCO,M,13168.0,573.0,2089.0,876.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,6230.0,VELOZ,F,9382.0,352.0,1366.0,661.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,6230.0,VELOZ,M,8202.0,261.0,1226.0,524.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,6290.0,YARUQUIES,F,2640.0,245.0,382.0,76.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,,6290.0,YARUQUIES,M,2300.0,178.0,326.0,64.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,420.0,CACHA,F,1410.0,424.0,197.0,18.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,420.0,CACHA,M,1255.0,209.0,181.0,18.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,445.0,CALPI,F,2814.0,401.0,405.0,48.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,445.0,CALPI,M,2295.0,200.0,295.0,33.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,705.0,CUBIJIES,F,964.0,138.0,149.0,13.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,705.0,CUBIJIES,M,780.0,62.0,122.0,22.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,1280.0,FLORES,F,2038.0,449.0,329.0,24.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,1280.0,FLORES,M,1797.0,218.0,232.0,11.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,2160.0,LICAN,F,2356.0,187.0,362.0,69.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,2160.0,LICAN,M,2137.0,148.0,282.0,53.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,2165.0,LICTO,F,3639.0,790.0,502.0,84.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,2165.0,LICTO,M,3080.0,383.0,346.0,83.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3035.0,PUNGALA,F,2457.0,441.0,385.0,48.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3035.0,PUNGALA,M,2294.0,314.0,257.0,24.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3040.0,PUNIN,F,2841.0,620.0,441.0,50.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3040.0,PUNIN,M,2370.0,298.0,335.0,24.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3095.0,QUIMIAG,F,2198.0,237.0,300.0,32.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3095.0,QUIMIAG,M,1965.0,203.0,230.0,22.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3515.0,SAN JUAN,F,3360.0,401.0,470.0,60.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3515.0,SAN JUAN,M,2917.0,202.0,349.0,47.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3560.0,SAN LUIS,F,2750.0,566.0,320.0,32.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,195.0,RIOBAMBA,0.0,0.0,CIRCUNSCRIPCION RURAL,3560.0,SAN LUIS,M,2415.0,274.0,256.0,50.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,40.0,SANTA FE DE GALAN,F,470.0,95.0,32.0,16.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,40.0,SANTA FE DE GALAN,M,391.0,53.0,25.0,8.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,45.0,SAN JOSE DEL CHAZO,F,490.0,92.0,34.0,9.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,45.0,SAN JOSE DEL CHAZO,M,449.0,71.0,37.0,1.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,410.0,VALPARAISO,F,240.0,45.0,19.0,12.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,410.0,VALPARAISO,M,214.0,28.0,23.0,9.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,1415.0,GUANANDO,F,224.0,45.0,20.0,3.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,1415.0,GUANANDO,M,240.0,31.0,31.0,5.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,1705.0,ILAPO,F,896.0,151.0,91.0,23.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,1705.0,ILAPO,M,880.0,134.0,88.0,29.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,2080.0,LA PROVIDENCIA,F,268.0,19.0,14.0,7.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,2080.0,LA PROVIDENCIA,M,227.0,9.0,16.0,5.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,3295.0,SAN ANDRES,F,5085.0,905.0,496.0,127.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,3295.0,SAN ANDRES,M,4505.0,540.0,444.0,108.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,3425.0,SAN GERARDO / PAQUICAHUAN,F,828.0,141.0,87.0,22.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,3425.0,SAN GERARDO / PAQUICAHUAN,M,636.0,73.0,64.0,15.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,3450.0,SAN ISIDRO DE PATULU,F,1612.0,264.0,169.0,44.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,3450.0,SAN ISIDRO DE PATULU,M,1501.0,164.0,160.0,21.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,5315.0,EL ROSARIO,F,1116.0,156.0,158.0,58.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,5315.0,EL ROSARIO,M,861.0,90.0,110.0,24.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,5550.0,LA MATRIZ,F,6077.0,638.0,606.0,304.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,200.0,GUANO,0.0,0.0,,5550.0,LA MATRIZ,M,5124.0,383.0,545.0,304.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,500.0,CANI,F,379.0,75.0,34.0,3.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,500.0,CANI,M,365.0,45.0,45.0,1.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,610.0,COLUMBE,F,6423.0,1074.0,829.0,49.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,610.0,COLUMBE,M,6181.0,570.0,611.0,41.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,1865.0,JUAN DE VELASCO / PONGOR,F,1118.0,175.0,152.0,12.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,1865.0,JUAN DE VELASCO / PONGOR,M,1143.0,157.0,148.0,3.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,4430.0,SANTIAGO DE QUITO,F,948.0,241.0,160.0,3.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,4430.0,SANTIAGO DE QUITO,M,790.0,136.0,94.0,5.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,5145.0,CAJABAMBA,F,4802.0,840.0,625.0,81.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,5145.0,CAJABAMBA,M,4346.0,458.0,483.0,76.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,6080.0,SICALPA,F,4075.0,772.0,620.0,65.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,205.0,COLTA,0.0,0.0,,6080.0,SICALPA,M,3658.0,409.0,458.0,43.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,210.0,GUAMOTE,0.0,0.0,,555.0,CEBADAS,F,2959.0,663.0,392.0,32.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,210.0,GUAMOTE,0.0,0.0,,555.0,CEBADAS,M,2798.0,377.0,272.0,27.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,210.0,GUAMOTE,0.0,0.0,,2730.0,PALMIRA,F,4189.0,1184.0,372.0,31.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,210.0,GUAMOTE,0.0,0.0,,2730.0,PALMIRA,M,3859.0,639.0,278.0,22.0
7334.0,AQUILES HERVAS PARRA,247.0,2.0,PREFECTO Y VICEPREFECTO,6.0,CHIMBORAZO,210.0,GUAMOTE,0.0,0.0,,5430.0,GUAMOTE,F,9120.0,1836.0,948.0,73.0
